record_id,company_id,job_title,source_url,change_type,detected_at,review_status
0308c3450e3e57e41c07a90e,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/TruScale-Channel-Development-Manager-GTP/79431,first_seen_snapshot,2026-07-13T19:56:11.999550+00:00,candidate_raw
06f67b99896d03893083849a,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/AI-Application-Development/79452,first_seen_snapshot,2026-07-13T19:56:11.999552+00:00,candidate_raw
8ef5e3bfaa0ad49eb4a2dc4c,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Strategy-Operations-Assistant/79671,first_seen_snapshot,2026-07-13T19:56:11.999553+00:00,candidate_raw
a04f1cd5b3f56baf02df672c,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Staff-support-specialist/79685,first_seen_snapshot,2026-07-13T19:56:11.999554+00:00,candidate_raw
dfe77b6b6597fec78c6fc844,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Procurement-Specialist/79767,first_seen_snapshot,2026-07-13T19:56:11.999556+00:00,candidate_raw
4181ae63576fc0ffe86cafdc,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Business-Development-senior-specialist/79679,first_seen_snapshot,2026-07-13T19:56:11.999559+00:00,candidate_raw
e3be16f6b36e3e5ed49e2f96,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/MCU-Software-Expert/79689,first_seen_snapshot,2026-07-13T19:56:11.999561+00:00,candidate_raw
5ab9f485141ff853ac68fed7,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Enterprise-Al/79696,first_seen_snapshot,2026-07-13T19:56:11.999562+00:00,candidate_raw
dc5499cac818ed2f0466e2b4,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/79698,first_seen_snapshot,2026-07-13T19:56:11.999564+00:00,candidate_raw
1643a80ef67aedd5fcb76120,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Senior-Specialist-Product-Marketing/79713,first_seen_snapshot,2026-07-13T19:56:11.999565+00:00,candidate_raw
ce0461810be3f43a9b83fdc5,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Service-Enablement-Project-Manager/79541,first_seen_snapshot,2026-07-13T19:56:11.999567+00:00,candidate_raw
2bc387cc07dc9e4cf143e5c3,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Counsel-Legal-Global-Trade-Regulations-China-AP-GIC/79592,first_seen_snapshot,2026-07-13T19:56:11.999595+00:00,candidate_raw
917662b85a9bef4229f56728,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Internal-Sales-Rep/79618,first_seen_snapshot,2026-07-13T19:56:11.999597+00:00,candidate_raw
903e00433a2e3541e3802db5,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Commercial-Contract-Manager-SSG-Europe-and-META/79707,first_seen_snapshot,2026-07-13T19:56:11.999598+00:00,candidate_raw
c769073031573e7565cc9814,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999600+00:00,candidate_raw
62a66143c43a498dcbe66d28,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Advisory-Technical-Program-Manager/78210,first_seen_snapshot,2026-07-13T19:56:11.999602+00:00,candidate_raw
5b0b6d3f8fb426694a7a7cc5,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Sales-Specialist-Visuals/79480,first_seen_snapshot,2026-07-13T19:56:11.999604+00:00,candidate_raw
7070f9773c252446a37c0cc2,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Technical-Seller-Sales-Engineer/79535,first_seen_snapshot,2026-07-13T19:56:11.999605+00:00,candidate_raw
aeb3dbb4a43f59845ba39d04,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Procurement-Specialist-m-f-d/79660,first_seen_snapshot,2026-07-13T19:56:11.999607+00:00,candidate_raw
750be7e786e5dfd1948af14c,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/One-Lenovo-Solutions-Services-Executive/79340,first_seen_snapshot,2026-07-13T19:56:11.999608+00:00,candidate_raw
88f0ee33b58ebfcf7c76aa5c,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Manager/79658,first_seen_snapshot,2026-07-13T19:56:11.999610+00:00,candidate_raw
e5fbd4575d33ed6bb36c0970,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79661,first_seen_snapshot,2026-07-13T19:56:11.999611+00:00,candidate_raw
5181cad881c4eefc393a7add,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79662,first_seen_snapshot,2026-07-13T19:56:11.999613+00:00,candidate_raw
b5931422d926b3b946864e42,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79663,first_seen_snapshot,2026-07-13T19:56:11.999614+00:00,candidate_raw
d7a64138bf4441e6cae14f0d,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79664,first_seen_snapshot,2026-07-13T19:56:11.999615+00:00,candidate_raw
09b16fa0cd92e942950507ef,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79667,first_seen_snapshot,2026-07-13T19:56:11.999617+00:00,candidate_raw
afafa9efafe9ace87d19e11b,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Channel-Partner-Helpdesk-Specialist/79669,first_seen_snapshot,2026-07-13T19:56:11.999619+00:00,candidate_raw
8ed501cd2b25431531256c7b,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Sr-Technical-Project-Manager/79647,first_seen_snapshot,2026-07-13T19:56:11.999621+00:00,candidate_raw
39f6ebb7cf6ff640498fdc1b,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Travel-Manager-US/79659,first_seen_snapshot,2026-07-13T19:56:11.999622+00:00,candidate_raw
ea40565ef49b70ef8084c8a8,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/HPC-and-AI-Sales-Specialist/79760,first_seen_snapshot,2026-07-13T19:56:11.999623+00:00,candidate_raw
6d8095ccc7246b66d6a5c13d,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Executive-Assistant/79761,first_seen_snapshot,2026-07-13T19:56:11.999625+00:00,candidate_raw
e0c29dcfa3c330bf2dac85ce,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Sr-Strategic-Sales-Exec/79593,first_seen_snapshot,2026-07-13T19:56:11.999627+00:00,candidate_raw
2fa4880b2388c526308c7728,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Global-Procurement-Commodity-Specialist/79496,first_seen_snapshot,2026-07-13T19:56:11.999628+00:00,candidate_raw
bda4806ae7fd33c1cf1b0973,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/2027-4-Lenovo-R-D/73185,first_seen_snapshot,2026-07-13T19:56:11.999630+00:00,candidate_raw
3b626b3c6308d3ed4966b252,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/2027-4-Lenovo-group-FCNT/73184,first_seen_snapshot,2026-07-13T19:56:11.999631+00:00,candidate_raw
480c40c988d83a4d44dcd049,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/2026-Campus-Recruitment-Data-AI-Engineer/74718,first_seen_snapshot,2026-07-13T19:56:11.999633+00:00,candidate_raw
30f898e47c684cb8c6753311,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/AI-Application-Development-Engineer/77087,first_seen_snapshot,2026-07-13T19:56:11.999634+00:00,candidate_raw
6339558078b3ddbc32651cde,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/AI-Digital-Transformation-Solution-Specialist-ISG-Infrastructure-Solutions-Group/77136,first_seen_snapshot,2026-07-13T19:56:11.999636+00:00,candidate_raw
74807ac1b0852b64cab6abce,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Alternance-Assistant-e-Commercial-Secteur-Priv/77636,first_seen_snapshot,2026-07-13T19:56:11.999637+00:00,candidate_raw
66abace0e1bf8259ef56ed18,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Alternance-Assistant-e-Commercial-Secteur-Public/77635,first_seen_snapshot,2026-07-13T19:56:11.999639+00:00,candidate_raw
12c8718d81ea0afb2beb8a37,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Alternance-Open-Channel-Sales/77638,first_seen_snapshot,2026-07-13T19:56:11.999641+00:00,candidate_raw
b04d0c70730276bbff1a79cd,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Alternance-Sales-Operations-H-F/77442,first_seen_snapshot,2026-07-13T19:56:11.999642+00:00,candidate_raw
00153472cb64dfb3008ce4c9,cn-material-0508,岗位职责：,https://www.lomonbillions.com/jobs/10921,first_seen_snapshot,2026-07-13T19:56:11.999644+00:00,candidate_raw
a4b52087c1c3e07302b9b8bd,cn-tech-0063,Lenovo,https://jobs.lenovo.com/de_DE/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999645+00:00,candidate_raw
ee22ed348bf71b2ee1285938,cn-tech-0063,Lenovo,https://jobs.lenovo.com/de_DE/careers/JobDetail/Procurement-Specialist-m-f-d/79660,first_seen_snapshot,2026-07-13T19:56:11.999646+00:00,candidate_raw
501bc26f5b6c304d7162f94a,cn-tech-0063,Lenovo,https://jobs.lenovo.com/es_ES/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999648+00:00,candidate_raw
792e963ad6608cfc287b3148,cn-tech-0063,Lenovo,https://jobs.lenovo.com/fr_FR/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999650+00:00,candidate_raw
27ff0ddb34b165cc11803920,cn-tech-0063,Lenovo,https://jobs.lenovo.com/fr_FR/careers/JobDetail/Technical-Seller-Sales-Engineer/79535,first_seen_snapshot,2026-07-13T19:56:11.999651+00:00,candidate_raw
d4dec58c96d37f9096bb6bdc,cn-tech-0063,Lenovo,https://jobs.lenovo.com/pt_BR/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999652+00:00,candidate_raw
efec2b0a06b49538bd4cacc4,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Strategy-Operations-Assistant/79671,first_seen_snapshot,2026-07-13T19:56:11.999654+00:00,candidate_raw
7023eb71fbaf13a8e3793d9d,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Staff-support-specialist/79685,first_seen_snapshot,2026-07-13T19:56:11.999655+00:00,candidate_raw
4d7689b1d7ac61d063fc5992,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Procurement-Specialist/79767,first_seen_snapshot,2026-07-13T19:56:11.999657+00:00,candidate_raw
65bcef6832f86960ffdab71b,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Business-Development-senior-specialist/79679,first_seen_snapshot,2026-07-13T19:56:11.999658+00:00,candidate_raw
e156229dcc565c14de36059c,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/MCU-Software-Expert/79689,first_seen_snapshot,2026-07-13T19:56:11.999660+00:00,candidate_raw
16b111e2948cdbb4234e115e,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Enterprise-Al/79696,first_seen_snapshot,2026-07-13T19:56:11.999662+00:00,candidate_raw
eca48c7670fb9a790cf92b19,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/79698,first_seen_snapshot,2026-07-13T19:56:11.999663+00:00,candidate_raw
c8db3829c1e9940c197c47c6,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Senior-Specialist-Product-Marketing/79713,first_seen_snapshot,2026-07-13T19:56:11.999665+00:00,candidate_raw
424ab28854aa6a6e0cd185af,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Service-Enablement-Project-Manager/79541,first_seen_snapshot,2026-07-13T19:56:11.999666+00:00,candidate_raw
302a544888bffc75f87fbb06,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Counsel-Legal-Global-Trade-Regulations-China-AP-GIC/79592,first_seen_snapshot,2026-07-13T19:56:11.999668+00:00,candidate_raw
23fe986f98ece40fa696ffd9,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_CN/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999669+00:00,candidate_raw
7e53a56e9738819048ea52e9,cn-tech-0063,Lenovo,https://jobs.lenovo.com/zh_TW/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999671+00:00,candidate_raw
e970a06bae67fc3ab622b705,cn-tech-0063,Lenovo,https://jobs.lenovo.com/ja_JP/careers/JobDetail/Head-of-Service-Channels/79027,first_seen_snapshot,2026-07-13T19:56:11.999672+00:00,candidate_raw
82b4ecd9b07eaedd757e57b5,cn-tech-0063,Lenovo,https://jobs.lenovo.com/ja_JP/careers/JobDetail/Europe-META-ISG-Commercial-Leader/79738,first_seen_snapshot,2026-07-13T19:56:11.999674+00:00,candidate_raw
2314d86c858d2227c842d8e3,cn-tech-0063,Lenovo,https://jobs.lenovo.com/en_US/careers/JobDetail/Solution-Architect-Robot-Industry-Application/79539,first_seen_snapshot,2026-07-13T19:56:11.999675+00:00,candidate_raw
83cffc65e6ca2e30bc2b56ca,cn-battery-0733,检索您感兴趣的岗位,https://www.tianneng.com/career/campus-recruitment_2,first_seen_snapshot,2026-07-13T19:56:11.999677+00:00,review_pending
72477e41ecd55ccd9ba889f3,cn-battery-0733,检索您感兴趣的岗位,https://www.tianneng.com/career/campus-recruitment_3,first_seen_snapshot,2026-07-13T19:56:11.999678+00:00,review_pending
e4c58ffe9427ab9e3beeee4a,cn-battery-0733,检索您感兴趣的岗位,https://www.tianneng.com/career/campus-recruitment_4,first_seen_snapshot,2026-07-13T19:56:11.999680+00:00,review_pending
4421e67822be595537e740aa,cn-battery-0733,检索您感兴趣的岗位,https://www.tianneng.com/career/campus-recruitment_5,first_seen_snapshot,2026-07-13T19:56:11.999681+00:00,review_pending
693af808b43a61f0554e1b8c,cn-battery-0733,检索您感兴趣的岗位,https://www.tianneng.com/career/campus-recruitment_6,first_seen_snapshot,2026-07-13T19:56:11.999683+00:00,review_pending
